milk_drop_pct,feed_score,activity_score,temp_risk,temp_deviation,ph_score,hr_score,is_sick
0.09971689165954999,0.5,1.0,0.0,0.22213990100797432,0.24369576486394617,0.41614990170741495,0
0.1641531692142519,0.5,0.5,1.0,1.2470864377042759,0.31729786165506724,0.5615198614302791,0
0.3022204554172195,0.5,1.0,0.0,0.30314082870365056,0.3415235987811558,0.3134749628557163,0
0.09151926619664899,0.5,0.0,0.0,0.23769911461690896,0.0722132603246406,0.75,1
0.0307919639315172,0.5,0.0,0.0,0.11628070512752586,0.464653878323416,0.36252634436231546,0
0.11590058116550722,1.0,0.0,0.0,0.2606583364544903,0.11512485363449176,0.055250847824444095,0
0.06448851490160178,1.0,0.0,0.0,0.45580325203340877,0.38074839394261684,0.0502673125198946,0
0.37187906093702927,1.0,0.0,1.0,0.6903675221577501,0.22726684900278737,0.0951949717155891,1
0.3232481518257668,0.5,0.5,1.0,0.8390189390658627,0.7199720437476271,0.2546829146989952,1
0.2533615026041694,1.0,1.0,1.0,1.535905690569109,0.15980937943631623,0.75,1
0.3485842360750871,1.0,1.0,1.0,0.9747053574853659,0.14552080681625412,0.11177034507036013,1
0.32146883075964583,1.0,0.5,0.0,0.3493145112585232,0.753998206396397,0.4890032695785466,1
0.07462802355441434,1.0,0.5,0.0,0.33740588020104667,0.25973240954138266,0.19530120998440487,0
0.35702359939599115,0.0,0.5,0.0,0.02590852520295428,0.27320764927323005,0.14843307478658013,0
0.2157368967662603,0.5,1.0,0.0,0.19970437293271814,0.012502986766463664,0.42057989545309377,0
0.322976062065625,0.5,1.0,0.0,0.0815601753909192,0.4079042219196811,0.653395196029616,0
0.3584365199693973,0.0,0.0,0.0,0.3138945710470189,0.5574811660869914,0.048045869303626886,1
0.12720138998874556,1.0,1.0,1.0,0.6414685350573244,0.21905664673504877,0.19401837355291107,0
0.044020769811070705,1.0,1.0,1.0,1.3140446516587119,0.2416592029329383,0.2725364862933356,1
0.09117406501677668,1.0,0.5,1.0,0.5959936833680821,0.3686030554424633,0.16864800944489317,0
0.17084311545050254,0.5,1.0,0.0,0.33142996964966187,0.48496953325318515,0.2171927721350606,0
0.32720590636899727,0.5,0.0,0.0,0.4071836136589049,0.1291480072212936,0.009533576146712974,1
0.3442922333025374,0.5,1.0,0.0,0.09374574460264995,0.4553606074805101,0.34891728032070846,0
0.0027808522124762817,0.5,0.5,0.0,0.2767561189497556,0.27440725035134506,0.019382434456169405,1
0.20429892103102631,0.5,0.5,0.0,0.05868001157689662,0.20782303326460472,0.6240607258196171,0
0.16696440125951162,0.0,0.0,0.0,0.07762556828355827,0.4863135751433454,0.2765544814451456,0
0.0888431241882921,0.5,0.0,0.0,0.22081851409114606,0.08597983966146039,0.005499646063556796,0
0.04794614693347313,1.0,1.0,0.0,0.4149167971660148,0.27372433133346163,0.1841609773799487,0
0.13504606856145118,0.5,0.0,0.0,0.39786029147855473,0.07966057225984624,0.5008475583720706,1
0.3771638815650077,0.0,0.0,1.0,0.5125703874407144,0.5291052907859521,0.4325056955529988,1
0.1292811728083021,1.0,0.5,0.0,0.3897722027830355,0.2457734984579094,0.2725751196968737,0
0.20751624869734644,0.0,0.5,0.0,0.3827320749059453,0.4170907845641585,0.15306608254967635,1
0.28120758355807113,1.0,1.0,0.0,0.19885410038135376,0.44625330804208296,1.0,1
0.1454518409517176,0.5,1.0,1.0,0.8521546229500601,0.08375714215233021,0.2655009925170411,0
0.3887128330883843,0.0,1.0,1.0,0.8429311250850766,0.25640598277761306,0.10829912146201863,1
0.3849789179768445,1.0,1.0,0.0,0.32583712791175756,0.6007423204767779,0.4518522950718392,1
0.10071291833014567,0.5,0.5,0.0,0.3326678160103924,0.05511479146913345,0.2170501911925033,1
0.1988994023569542,1.0,1.0,0.0,0.18641017920500147,0.2295543565075704,0.9538335632060608,1
0.12035132392670787,0.0,1.0,1.0,0.8251137736897363,0.8024861598421316,0.21008214309538484,1
0.11393619775098705,0.0,0.0,1.0,0.5293309513575828,0.5642761724558678,0.01797099056684459,1
0.014754778941813118,0.0,1.0,1.0,1.0351686534920006,0.5837132181648794,0.5006140673713538,1
0.24382573359195875,0.0,0.0,0.0,0.47118428226875864,0.821025044281356,0.04144073694935422,1
0.2010716092915446,0.5,0.5,1.0,1.0481947013988133,0.08501120601231271,0.4412037187936086,0
0.02059150049999574,1.0,1.0,0.0,0.08213226837377618,0.37862521093201806,0.04557616646038696,0
0.11145858569464458,0.5,0.0,0.0,0.16692195787530295,0.1908258217794856,0.2601826129242554,0
0.3633063543866615,0.0,1.0,1.0,1.236474639859516,0.1744147325880938,0.29589867023277633,1
0.09582475626678898,1.0,0.0,0.0,0.3280021330435794,0.37846682754288796,0.1847090140942365,1
0.05795794883648924,0.0,1.0,0.0,0.2838394080068092,0.46725830665976087,0.26677952932539417,0
0.19578110411102523,0.5,0.5,0.0,0.3966414837469756,0.30827462000491135,0.07901488237142011,1
0.3942601816442403,0.5,0.5,0.0,0.36119937150143855,0.2551577440680477,0.4467047736523142,1
0.09682210860460017,0.5,0.0,0.0,0.20603902730761448,0.4685565479376015,0.0347152714765631,0
0.26885421896235145,1.0,0.0,0.0,0.11109177770289591,0.8744734173187192,0.16290978092135172,0
0.30464784613148704,1.0,0.5,0.0,0.44220891692535247,0.1303304129903129,0.6823947633157497,0
0.09505501759695988,0.0,1.0,0.0,0.26799994931410964,0.1295464855317361,0.5059208738087644,0
0.29128653944474386,1.0,0.0,1.0,0.9562038750534612,0.16178105611953342,0.2801923551349315,1
0.1471132530877013,1.0,0.5,1.0,1.7446895006448528,0.36907576255197494,0.48151437846199074,1
0.2529223322374318,0.5,0.0,0.0,0.4326392990574668,0.47776097136083706,0.3583571304933269,1
0.2534118843043579,0.0,0.5,1.0,0.6609627326331378,0.5377025749262536,0.16306786099072462,1
0.2143098736299034,0.5,0.5,0.0,0.1607491315153311,0.4261726811225266,0.0053738941049413565,0
0.03611590802176332,0.0,0.0,1.0,0.6318972797431819,0.6667633552814234,0.21105982393891054,1
0.3341209982356952,0.0,0.0,0.0,0.49119057913418374,0.04055146362109241,0.4033337562001453,1
0.12831202598869434,1.0,0.5,0.0,0.1269991628893301,0.15022887455961342,0.5471541923567156,0
0.0746074041599417,0.5,1.0,1.0,0.8349549648556227,0.2609745090216906,0.5176608809997756,0
0.01631005662190557,1.0,0.5,0.0,0.060702631370052273,0.16797989678404424,0.0982670779563044,0
0.23635717727529673,1.0,1.0,1.0,1.1342690740818036,0.4280134449953801,0.4485312011411963,1
0.271025744736913,1.0,1.0,0.0,0.3683402775057978,0.058032542135755705,0.007217903621249633,0
0.006635131571142461,0.0,1.0,0.0,0.32887366175195965,0.1866292330676913,0.4347918916927583,0
0.2048372233197124,0.5,0.0,0.0,0.05335519830814306,0.8676206090261127,0.6196318070232305,1
0.09059831007917518,0.5,0.5,0.0,0.0845974587164875,0.5957892310084647,0.21115340285082435,0
0.25806911616378,1.0,0.5,1.0,1.3197446036933123,0.023601006029362992,0.02790572301054617,1
0.06974657160199658,0.0,1.0,1.0,0.5549649529259959,0.1157390689550839,0.4024025530650384,0
0.2763750952409864,0.5,1.0,1.0,0.6644935204253031,0.33197721609068864,0.4317696087997964,1
0.15469413852021496,0.5,1.0,1.0,0.5384580632633309,0.18365388892365608,0.3011755685483939,1
0.37469199549469384,1.0,0.5,0.0,0.17100817510844735,0.024178708963041196,0.1439009809763551,0
0.055008377658397306,0.0,1.0,1.0,1.1991666430308072,0.4639395232690573,0.42680132380827407,1
0.1364265404201034,1.0,0.5,1.0,0.5210403446510767,0.1632213401196836,0.4566406947899274,0
0.04538940849623563,0.5,0.5,1.0,0.7048135815936227,0.6310547495038659,0.07570270355198545,1
0.36987744731142513,0.0,0.0,0.0,0.35947583972463093,0.15153950405642558,0.11783946625194482,0
0.3509357413523924,1.0,1.0,0.0,0.40762231957593187,0.30722494932351374,0.10626557641801568,0
0.10317665108606225,0.5,1.0,0.0,0.10217836945287218,0.6831502459628265,0.5917334915809522,1
0.26399361841367164,1.0,1.0,0.0,0.13536267654369993,0.40269420388262134,0.7575153442688312,1
0.32688888008048633,1.0,0.0,0.0,0.08563272354452423,0.2908174301234574,0.1040583454893941,0
0.22208032463978494,1.0,1.0,1.0,0.6138902566734679,0.615058974100366,0.19937458605931296,1
0.21186023134240262,0.0,0.5,0.0,0.08559417128443769,0.12442782948932596,0.11169945045958159,0
0.09674091636018067,0.5,1.0,0.0,0.4045589084274894,0.023619651624980698,0.3319312454791774,0
0.03724110712235969,0.5,0.5,0.0,0.11801251714194905,0.8278701031139679,0.5306797044253585,1
0.35888630318133075,0.5,0.5,1.0,0.7758005959059844,0.011202237369072776,0.002230392265802905,1
0.3601672228653322,0.5,0.5,1.0,1.0711804596503107,0.3306007922142342,0.35489326959800815,1
0.2532405829093072,0.0,0.5,1.0,0.6934097148964149,0.04759810876771109,0.12232973530993015,1
0.13561191641948028,1.0,1.0,0.0,0.3400673242883485,0.12467592332302502,0.4351286541821587,0
0.13968382984506436,0.5,0.0,0.0,0.0666751518353621,0.08270490773292938,0.33386531844265954,0
0.29038227154809576,0.0,0.0,0.0,0.36911569340890793,0.300666617354695,0.40265694527359985,1
0.35884410398103084,1.0,0.5,0.0,0.10801629347824715,0.3997274866739753,0.22565474399823665,0
0.35483456970604693,0.0,1.0,0.0,0.06423476406036599,0.7318343795447371,0.4284055809438666,1
0.3119502183430496,0.0,0.0,0.0,0.30336026166524377,0.3318719441326605,0.24412083245299598,1
0.25681265846171514,0.5,1.0,0.0,0.21207895276141286,0.25876604439066053,0.3970357330345248,0
0.033655985998019534,0.5,0.0,0.0,0.21480987349325176,0.21523462673027627,0.31913038835325536,0
0.06465148563784551,1.0,0.5,0.0,0.05481260419179179,0.3541741159799665,0.025680749019119275,0
0.3594216754108317,1.0,0.5,0.0,0.3833398365045646,0.24435616686325545,0.591385205137777,0
0.242571623863836,0.5,0.5,0.0,0.1258117556336309,0.5120788991701666,0.44760321097118094,0
0.0036788206466518594,0.0,0.0,0.0,0.14088706905988602,0.12053912135475198,0.5456664014505573,0
0.04058861714641285,0.5,1.0,1.0,0.8249191152567761,0.6068825439489132,0.13829392694099168,1
0.2654007076432223,1.0,0.5,0.0,0.2600675808483288,0.23904925776281782,0.6965386018434657,1
0.0020246335384874747,0.0,1.0,0.0,0.19833080970973782,0.02917555647177572,0.06261520097581048,0
0.06432322056699946,0.0,1.0,1.0,0.5332734238632035,0.057604862718677374,0.08275138752306432,0
0.21949351574663445,0.0,0.5,1.0,0.5030503744533945,0.4406637880032971,0.09346612592148347,1
0.27675807907707733,0.5,0.0,1.0,0.6850225073808893,0.6480743007753027,0.3759274824221187,1
0.26078450380104023,0.5,0.5,0.0,0.3423857422106771,0.4043233703075355,0.04454471087377208,1
0.08970772378422393,1.0,0.5,1.0,0.5505367285674332,0.3192214317808926,0.015719002190345676,0
0.28487168853901434,0.0,0.0,0.0,0.11860153410963648,0.037120481079981005,0.1169173180330855,0
0.09489963499872003,0.0,1.0,0.0,0.23849208793501475,0.14572299884788897,0.5037677912043346,0
0.1301598792637071,0.5,0.0,0.0,0.08745059383754494,0.3037614444762644,0.03670214628433506,0
0.2985965620472097,1.0,0.0,0.0,0.016036131698093925,0.5724730962303921,0.018659612899231348,0
0.2598531596188859,1.0,0.5,0.0,0.250069231925913,0.7252046330158066,0.17120047668807886,1
0.3396893641976712,0.0,0.0,1.0,0.8002346283946409,0.2266420829918694,0.3722567904018984,1
0.26304515692013736,0.5,0.0,0.0,0.4270851801566451,0.6304016107674668,0.0885581693461841,1
0.22732344133418866,0.0,0.0,0.0,0.18452546991649754,0.08109718969806146,0.18992875365541728,0
0.03746990713123699,0.5,1.0,0.0,0.09398422493339709,0.009972334431243013,0.508310861822183,1
0.1470863212237734,1.0,1.0,1.0,0.5710852712061829,0.5119416988659466,0.7481040999072732,0
0.10608094707269018,0.0,0.5,0.0,0.13658395403840018,0.34184569155077416,0.5778765221616482,0
0.09759585735163344,0.0,0.5,0.0,0.27690014038975264,0.29152845996423515,0.12500457059402023,1
0.38920422190097825,0.0,1.0,0.0,0.12454725302612601,0.5914368467668583,0.04029245823838146,0
0.15723908986670418,1.0,0.0,1.0,0.5953011548575589,0.12499584374838157,0.75,1
0.35681862207084536,0.0,0.5,0.0,0.3302174635391424,0.27494273085427245,0.25149277677939674,1
0.25245545039890516,1.0,0.5,0.0,0.05951751429935115,0.38712652192442576,0.2751794049498685,0
0.3179245214166594,0.5,0.0,0.0,0.45683562399344524,0.29621496622941645,0.6101658313962762,1
0.20105483724207684,1.0,0.0,1.0,0.8465105347525039,0.008857209071648775,0.12936765144193957,1
0.23076155385054364,0.5,0.0,0.0,0.4903639281662713,0.10316667618749076,0.34058021399479266,1
0.19700707752754557,1.0,0.0,0.0,0.4584534339304014,0.49114570717676553,0.3861117736785046,1
0.07809719511921781,1.0,0.0,1.0,1.0571243022449792,0.029266754996417177,0.2919841273772036,1
0.2889808461046021,0.0,1.0,0.0,0.07103799712291803,0.2650603710961521,0.6119345997514276,0
0.11230894497634232,1.0,0.0,1.0,0.5980375865114702,0.450946709466181,0.10472981404200823,0
0.009726386572581536,0.0,0.5,0.0,0.24982768169996206,0.08358068760206105,0.4718127794018841,0
0.2581889183628671,0.5,1.0,1.0,0.64643005006997,0.6594260881237348,0.127302250385684,1
0.07084427176281959,0.5,0.5,1.0,1.152739857954618,0.24175848598869276,0.22222734529310487,1
0.37618343374116575,0.0,0.0,1.0,0.7584690753394447,0.5039682163507964,0.09117203654596864,1
0.38157143080103495,0.5,0.5,0.0,0.1345618449480952,0.10375544748094168,0.17093092946893904,0
0.3659457560881794,1.0,0.0,0.0,0.3450466337674456,0.1823904692086007,0.3537584721270379,0
0.14806348010217776,0.0,0.5,0.0,0.43356661458930645,0.1521127219210019,0.75,1
0.006182646611546972,0.0,0.5,0.0,0.478169993304153,0.27359033732870763,0.5246367291390278,1
0.3713274250350902,0.0,0.0,1.0,0.5603842251974172,0.3698925949027734,0.09475807577381197,1
0.17127365932692573,0.5,0.5,1.0,1.4983541712557447,0.5670818486404716,0.6993035805469839,1
0.38666192761746787,0.5,1.0,0.0,0.0856073156562438,0.26643367667219575,0.005145215484737875,0
0.38544799083570114,1.0,0.5,1.0,0.8940526529087869,0.2517816358184657,0.1405251892979024,1
0.341203782186944,1.0,1.0,0.0,0.402740183892341,0.4504125840586477,0.018785179191447555,0
0.11777955682783428,0.0,1.0,1.0,1.2752881250515173,0.07061270432351474,0.09895128554452626,1
0.1540390914407701,1.0,0.5,0.0,0.016601918975649,0.04627572290802817,0.03694419548735901,0
0.3404546686067428,0.5,1.0,1.0,0.6456246382587203,0.5393641632505011,0.12081207097019445,1
0.12676880206251107,1.0,1.0,0.0,0.24036680402225485,0.3342790029696703,0.06610706033239211,0
0.06779709867443699,0.5,0.5,0.0,0.016162672579390858,0.08462784005033708,0.05774544599643398,0
0.22272050498334006,1.0,0.0,1.0,0.5553855511512751,0.4628564959759931,0.07466561162847327,1
0.3744619096643124,0.5,0.0,1.0,0.6589464204370934,0.08348720322999803,0.14889015557713706,1
0.2784119186699892,0.5,1.0,0.0,0.10966290077621466,0.23498814038670535,0.21805363658196059,0
0.228024468035746,1.0,1.0,0.0,0.03511774342591778,0.37775804822521053,0.1857898621410902,0
0.03887059750830742,1.0,0.0,1.0,0.5115043747008201,0.0952607575429214,0.25530324613421274,0
0.2460028906796679,0.5,1.0,0.0,0.2643607305496758,0.17152517536163625,0.16536839126566819,0
0.3960215400417053,0.0,0.0,0.0,0.445838335777097,0.1956009209943277,0.460650432860367,1
0.05603360609460961,1.0,0.5,0.0,0.1536797104037575,0.6567152139322392,0.07244420716809544,1
0.20733186094549472,0.5,1.0,0.0,0.05425318730761575,0.42912027292151844,0.3791827191627803,0
0.3509492287711822,1.0,0.5,1.0,0.9984706535306458,0.9295640506528571,0.75,1
0.2963074471016818,1.0,0.0,0.0,0.25147812596433283,0.2868733060156048,0.39670037348614146,0
0.2788062963981072,1.0,0.0,0.0,0.03603862212620257,0.3149786101407681,0.41721291879236516,0
0.2809936335948437,1.0,0.5,0.0,0.06802121655187676,0.1192600339608747,0.12544476748184225,0
0.14379646048790207,1.0,1.0,0.0,0.1894442706563062,0.4976663209093424,0.39389275624439807,0
0.11743673770579735,0.0,0.5,0.0,0.04701031939984901,0.11794555045364774,0.07011895468986892,0
0.32374446219140546,0.0,0.5,0.0,0.2044119148852097,0.7774315217224155,0.40146571781549023,1
0.3240453578716723,0.0,1.0,0.0,0.10012212951028943,0.056687491344927565,0.46251359885428406,0
0.3468289274320415,0.5,0.0,0.0,0.01393674961797231,0.10860466201841579,0.10562953529145318,0
0.3652962210225885,0.0,0.5,0.0,0.09572614382186728,0.2514805449894473,0.8206648969230276,1
0.20453695954437512,0.0,0.5,0.0,0.2169215729351599,0.14513155669999556,0.3009462506734552,0
0.20060651787487985,0.5,0.0,0.0,0.24941229502689666,0.2602695839732023,0.3404327845370858,0
0.3193180715867101,0.0,0.5,0.0,0.059039837863242184,0.26769089192388673,0.75,1
0.2599855723111061,1.0,0.0,1.0,1.205415710585715,0.27982622146950664,0.13763849755798568,1
0.28078675090308136,0.0,1.0,0.0,0.22250328562483546,0.4622547923884115,0.34728335518875325,0
